lat,lon,dist_from_center,dist_from_yamuna,dist_from_ridge,concrete_pct,vegetation_pct,water_pct,asphalt_pct,ndvi,ndbi,est_summer_temp,cluster
28.41,77.00000000000009,0.3098727803469738,0.23999999999990962,0.3190611226708315,29.7,53.0,1.6,15.6,0.4020374182988421,0.11045583486201858,29.34685735803692,1
28.41,77.01000000000009,0.30296392524517407,0.2299999999999045,0.31384709652945875,23.3,64.6,1.0,11.1,0.5193687749694725,0.0049291094670141505,28.601908921614733,-1
28.41,77.0200000000001,0.2962315648271857,0.2199999999998994,0.3088689042295641,14.4,67.4,0.8,17.4,0.467222426551839,0.011710343961706175,27.775531031788347,0
28.41,77.0300000000001,0.2896880045841786,0.20999999999989427,0.3041381265148651,25.0,52.5,1.9,20.5,0.4418625127983392,0.031320645718258044,28.894788711845116,1
28.41,77.0400000000001,0.28334632519226927,0.19999999999988916,0.2996664812753884,39.0,51.5,4.5,5.0,0.3846251813246269,0.1485670571374117,29.923109192323896,0
28.41,77.05000000000011,0.2772203816460175,0.18999999999988404,0.2954657340538384,23.9,42.2,1.4,32.5,0.2677161017743365,0.21960128415961436,28.869177889535933,0
28.41,77.06000000000012,0.27132478692512435,0.17999999999987892,0.2915475947422215,42.3,46.9,3.6,7.3,0.3394759017952634,0.23614234135598283,30.127412736997915,0
28.41,77.07000000000012,0.26567487649374166,0.1699999999998738,0.2879236009777175,5.0,57.8,1.0,36.2,0.5220173757328108,0.018806786305429018,26.698218357046038,-1
28.41,77.08000000000013,0.26028664967678583,0.1599999999998687,0.28460498941511436,32.7,62.6,0.2,4.5,0.5010765375550341,0.16806646965572838,29.154042161278525,-1
28.41,77.09000000000013,0.2551766838877859,0.14999999999986358,0.28160255680653723,27.8,37.7,0.1,34.4,0.20436515323705956,0.2903937433954498,29.137614443209994,-1
28.41,77.10000000000014,0.2503620178860371,0.13999999999985846,0.27892651361959286,27.6,62.8,0.1,9.4,0.464264625236149,0.10200431143851109,28.436587233857978,2
28.41,77.11000000000014,0.24586000081340997,0.12999999999985334,0.27658633371875585,31.5,54.9,0.9,12.6,0.4006634435585752,0.046611432967237174,28.906971297358663,0
28.41,77.12000000000015,0.24168810479618508,0.11999999999984823,0.2745906043548928,11.3,52.7,0.8,35.2,0.4075678393822478,-0.023595585268600047,27.305306451790464,-1
28.41,77.13000000000015,0.23786370046725022,0.10999999999984311,0.2729468812791012,30.7,61.6,2.6,5.1,0.4663773860434616,0.1532745082218761,28.593254965172154,2
28.41,77.14000000000016,0.2344037968975245,0.099999999999838,0.2716615541441049,33.4,42.8,2.5,21.3,0.3799661954476085,0.19843639590800083,29.338647194846782,0
28.41,77.15000000000016,0.23132475008087292,0.08999999999983288,0.2707397274136054,45.8,40.8,0.1,13.2,0.2558656785649415,0.31517770891744484,30.31103793146167,-1
28.41,77.16000000000017,0.22864194715751726,0.07999999999982776,0.27018512172211934,31.8,49.4,0.5,18.3,0.2581047151286604,0.08146586292272477,28.720955799954087,-1
28.41,77.17000000000017,0.22636947674097696,0.06999999999982265,0.2699999999999996,26.2,54.7,0.6,18.5,0.40302642847486264,0.09704073808903411,28.301844107644317,0
28.41,77.18000000000018,0.22451979868151212,0.05999999999981753,0.270185121722132,31.0,55.0,1.6,12.4,0.37294374004019465,0.16945952951017898,28.59321238729864,0
28.41,77.19000000000018,0.2231034289292523,0.04999999999981242,0.2707397274136306,45.4,35.8,0.3,18.4,0.14699845049255775,0.22071062562557364,30.117791967941944,0
28.41,77.20000000000019,0.22212865641333485,0.0399999999998073,0.2716615541441426,38.2,30.6,0.3,31.0,0.14022380091664427,0.312339252982876,29.712466463920755,0
28.41,77.21000000000019,0.22160130866038896,0.029999999999802185,0.2729468812791512,28.9,40.4,5.5,25.3,0.24568060159113392,0.17856102363603304,28.80821080720739,0
28.41,77.2200000000002,0.22152458102883482,0.01999999999979707,0.2745906043549549,32.5,27.6,35.9,4.0,0.20539021081252432,0.2609030403191956,29.69372462564759,0
28.41,77.2300000000002,0.22189894096188212,0.009999999999791953,0.27658633371882985,29.5,33.6,32.9,4.0,0.12823758410510627,0.16131835516927512,29.275629683764933,0
28.41,77.24000000000021,0.2227221138549315,2.1316282072803006e-13,0.2789265136196784,34.0,37.5,24.8,3.8,0.2549892633787642,0.2270693019428758,29.768413404357354,0
28.41,77.25000000000021,0.2239891515230448,0.010000000000218279,0.28160255680663415,27.4,40.3,21.2,11.1,0.3737240310760594,0.29033948411321864,28.679064362152232,-1
28.41,77.26000000000022,0.22569257852224153,0.020000000000223395,0.2846049894152222,33.3,46.4,3.3,17.1,0.3088569182161659,0.18730109026493152,28.921259835792025,0
28.41,77.27000000000022,0.2278226064288244,0.03000000000022851,0.287923600977836,28.1,41.9,1.3,28.7,0.2668879755167414,0.13521378630554523,28.82303683252483,0
28.41,77.28000000000023,0.2303674022079254,0.040000000000233626,0.2915475947423502,19.9,57.4,0.3,22.4,0.4525888259738849,0.14247707900390255,27.73133343502485,-1
28.41,77.29000000000023,0.23331339438624893,0.05000000000023874,0.29546573405397697,34.6,24.9,2.6,37.9,0.15020907979568035,0.2412214236453536,29.702151047623197,0
28.41,77.30000000000024,0.23664560000143423,0.06000000000024386,0.2996664812755364,34.5,39.2,1.0,25.3,0.32367811119520107,0.2935551619569349,29.395618545180856,0
28.41,77.31000000000024,0.24034795609708118,0.07000000000024897,0.3041381265150221,31.0,46.7,0.6,21.6,0.3119444436050662,0.09575204358089269,29.01264763741214,0
28.41,77.32000000000025,0.24440364154416835,0.08000000000025409,0.30886890422972973,29.7,59.5,1.0,9.8,0.4706096455824815,0.105235420364564,28.597797342403332,-1
28.41,77.33000000000025,0.2487953777706821,0.0900000000002592,0.3138470965296326,17.6,53.1,1.5,27.8,0.41380503944370106,0.16361562478430744,27.7724055380657,-1
28.41,77.34000000000026,0.2535057001332765,0.10000000000026432,0.31906112267101316,25.1,35.5,0.8,38.5,0.20272220534243487,0.15445904357029272,28.84676824770823,-1
28.42,76.84,0.432012893326112,0.3999999999999915,0.4201190307519975,5.0,80.1,0.6,14.4,0.6152009905008986,-0.08134199583003515,27.390733650827524,0
28.42,76.85000000000001,0.42332155626662205,0.38999999999998636,0.4123105625617595,5.3,80.8,1.1,12.9,0.6266400414270115,-0.030235537882298116,27.1559522744801,0
28.42,76.86000000000001,0.4146892089263854,0.37999999999998124,0.4045985664828678,4.8,68.1,0.0,27.1,0.4510150092679792,-0.1388760486165844,27.715448053257905,-1
28.42,76.87000000000002,0.4061196129220897,0.3699999999999761,0.39698866482557,5.0,74.6,3.0,17.4,0.551966080327318,-0.011655812472251184,27.874116337498176,0
28.42,76.88000000000002,0.39761682559970324,0.359999999999971,0.3894868418829911,19.9,74.5,0.4,5.2,0.645308226338344,-0.017196324545857098,29.06418385969618,-1
28.42,76.89000000000003,0.3891852258243906,0.3499999999999659,0.3820994634908347,4.9,70.0,0.1,25.1,0.5818858307835559,0.03679770767812176,27.84837981550683,0
28.42,76.90000000000003,0.3808295419212895,0.3399999999999608,0.37483329627980155,6.2,55.8,2.1,35.9,0.3732032042142255,-0.0017748642773175102,28.212866104452292,-1
28.42,76.91000000000004,0.3725548818630306,0.32999999999995566,0.36769552621697676,5.2,83.0,3.1,8.8,0.6462128925733683,-0.16873879313457874,27.472867951207824,0
28.42,76.92000000000004,0.36436676577313465,0.31999999999995055,0.3606937759373977,4.7,75.4,3.2,16.8,0.6271694944713772,-0.09005182474648217,26.68770530144139,0
28.42,76.93000000000005,0.3562711607750089,0.30999999999994543,0.3538361202590488,7.6,68.4,1.2,22.7,0.537770284377111,-0.047395823480710586,27.860833971366304,0
28.42,76.94000000000005,0.34827451816056015,0.2999999999999403,0.34713109915415913,11.6,63.3,0.5,24.6,0.5096955476245402,0.007975701176696777,28.126206014061424,0
28.42,76.95000000000006,0.3403838127760611,0.2899999999999352,0.3405877273184891,35.6,56.9,2.6,4.9,0.43880640593973375,0.09887101452248419,30.175711965333555,-1
28.42,76.96000000000006,0.3326065844206442,0.2799999999999301,0.3342154993413269,11.4,65.3,2.4,21.0,0.4984705701365062,-0.09269492868820339,27.953910426700347,0
28.42,76.97000000000007,0.3249509809186085,0.26999999999992497,0.3280243893370913,16.2,61.2,0.5,22.2,0.4425053658576808,0.03785218152484396,28.426864580257718,0
28.42,76.98000000000008,0.31742580235381745,0.25999999999991985,0.3220248437620475,16.8,70.7,4.9,7.7,0.4765445719869898,0.008489835476231434,28.086735024238287,0
28.42,76.99000000000008,0.31004054573549555,0.24999999999991473,0.31622776601679164,6.6,61.6,0.2,31.5,0.48901174427341293,0.002137877877051801,27.395751890281147,0
28.42,77.00000000000009,0.30280544909225665,0.23999999999990962,0.31064449134013394,30.6,56.4,8.0,5.0,0.3965123990996295,0.12414141225009383,29.37550231634842,1
28.42,77.01000000000009,0.29573153365842264,0.2299999999999045,0.30528675044942677,26.7,56.1,3.7,13.5,0.3225056553071578,0.1038474039183314,29.069057425434295,1
28.42,77.0200000000001,0.28883064241863693,0.2199999999998994,0.3001666203960241,29.2,63.8,2.3,4.8,0.44691705033942847,-0.0004996775587377267,29.009606882612434,-1
28.42,77.0300000000001,0.28211547281204274,0.20999999999989427,0.2952964612046194,15.1,66.4,5.8,12.6,0.5402144844726406,-0.001742637448127046,27.68439718169354,0
28.42,77.0400000000001,0.27559960087047036,0.19999999999988916,0.2906888370749244,38.0,54.6,2.5,4.9,0.2955917809367028,0.14669499594515917,29.763488064558963,-1
28.42,77.05000000000011,0.2692974934899375,0.18999999999988404,0.2863564212654795,11.9,56.6,0.4,31.1,0.3579237742402104,0.040841468443703344,27.538165377694767,-1
28.42,77.06000000000012,0.2632245049382057,0.17999999999987892,0.28231188426981574,31.5,57.7,1.1,9.6,0.4261566700659609,0.03136049396856942,29.098519455991045,-1
28.42,77.07000000000012,0.25739685312754745,0.1699999999998738,0.27856776554363766,49.3,45.7,0.1,4.9,0.3815859321697133,0.28055564725341514,30.6743187219959,-1
28.42,77.08000000000013,0.2518315706974906,0.1599999999998687,0.2751363298439095,19.5,44.4,1.0,35.1,0.349598803446691,0.08789221733025787,28.215822746525564,-1
28.42,77.09000000000013,0.24654642564832768,0.14999999999986358,0.27202941017466886,25.2,61.0,2.7,11.1,0.5240817309314987,0.008490170268905035,28.266942044289525,-1
28.42,77.10000000000014,0.24155980625917,0.13999999999985846,0.26925824035668827,35.0,55.6,1.0,8.3,0.41078909243631095,0.1290409283194717,29.001916591634732,0
28.42,77.11000000000014,0.23689056545158002,0.12999999999985334,0.2668332812824933,27.9,44.2,0.8,27.2,0.2873409782766483,0.14691215813904052,28.71535308203281,0
28.42,77.12000000000015,0.23255782076716125,0.11999999999984823,0.2647640458974452,17.9,45.5,1.8,34.8,0.35166533372164777,0.15627207968053036,27.865759193557842,-1
28.42,77.13000000000015,0.2285807078473008,0.10999999999984311,0.2630589287592933,35.8,47.2,4.2,12.8,0.27983163600813715,0.21503269678147735,29.178372396493923,0
28.42,77.14000000000016,0.22497808782184828,0.099999999999838,0.26172504656602824,26.5,54.4,0.1,19.1,0.34073083748826827,0.14352824258940242,28.18993905222786,0
28.42,77.15000000000016,0.22176821232985056,0.08999999999983288,0.26076809620809166,42.8,45.3,1.0,10.9,0.24994551124159903,0.20181084948737862,29.6288871244085,0
28.42,77.16000000000017,0.21896835387786123,0.07999999999982776,0.2601922366251454,27.1,47.3,0.3,25.3,0.380144231048253,0.17246487122006654,28.421378791974007,0
28.42,77.17000000000017,0.21659441359366374,0.06999999999982265,0.259999999999998,47.4,45.9,2.2,4.5,0.27137097112614195,0.13469934523509586,30.29305811159968,-1
28.42,77.18000000000018,0.2146605226863712,0.05999999999981753,0.2601922366251585,27.0,48.0,0.2,24.9,0.3820301704258134,0.19571804286403913,28.47246426292279,0
28.42,77.19000000000018,0.21317865746830592,0.04999999999981242,0.2607680962081178,34.5,43.7,2.2,19.7,0.3007225141825527,0.16475851794608337,29.014060150988072,0
28.42,77.20000000000019,0.21215828996292538,0.0399999999998073,0.2617250465660674,47.1,47.0,0.7,5.2,0.37808698247722966,0.30479689560324574,29.893849517775745,-1
28.42,77.21000000000019,0.21160609632048966,0.029999999999802185,0.26305892875934517,25.9,36.6,0.5,37.1,0.17413089093174694,0.2509399988488944,28.443658750873933,-1
28.42,77.2200000000002,0.21152574311416605,0.01999999999979707,0.2647640458975096,33.0,35.5,27.3,4.1,0.18822421716589954,0.21163572084952803,29.40782087639297,0
28.42,77.2300000000002,0.2119177670701638,0.009999999999791953,0.26683328128257,36.2,36.4,23.8,3.6,0.25029945321897723,0.2276705314202145,30.025662286232123,0
28.42,77.24000000000021,0.21277955728877818,2.1316282072803006e-13,0.2692582403567769,19.3,39.5,31.0,10.2,0.23395200466499239,0.2196030807204241,27.999349291810297,3
28.42,77.25000000000021,0.2141054413134166,0.010000000000218279,0.27202941017476917,31.7,27.3,36.9,4.1,0.021032497575865797,0.14559405850652896,29.511407838357062,-1
28.42,77.26000000000022,0.2158868685214956,0.020000000000223395,0.27513632984402103,41.9,37.6,1.4,19.1,0.16978702737951035,0.229688460826724,29.649032306215126,0
28.42,77.27000000000022,0.21811267730240344,0.03000000000022851,0.2785677655437601,42.1,29.3,1.3,27.3,0.10803716529895033,0.3648711870220185,30.082002344979568,0
28.42,77.28000000000023,0.22076942723128,0.040000000000233626,0.28231188426994863,23.1,39.2,0.8,37.0,0.20084269348197906,0.21554267950125214,28.30461555365187,3
28.42,77.29000000000023,0.2238417744748122,0.05000000000023874,0.28635642126562244,21.7,43.3,0.3,34.8,0.32378915909173145,0.10671430625639708,28.138862602548773,-1
28.42,77.30000000000024,0.22731286809161985,0.06000000000024386,0.29068883707507687,36.8,28.7,0.9,33.6,0.17515243454223722,0.2826237305560374,29.805061691899358,0
28.42,77.31000000000024,0.23116474644729854,0.07000000000024897,0.29529646120478104,39.4,47.0,2.4,11.2,0.33111123066890796,0.1343653402263604,29.4045832457075,0
28.42,77.32000000000025,0.2353787161152208,0.08000000000025409,0.3001666203961945,37.1,54.4,3.2,5.2,0.4900334504119584,0.12222665635691801,29.16433733426385,-1
28.42,77.33000000000025,0.23993569971985365,0.0900000000002592,0.30528675044960557,35.8,38.4,1.5,24.3,0.30436122277839167,0.23209188095386815,29.493315013839396,0
28.42,77.34000000000026,0.24481654355876784,0.10000000000026432,0.31064449134032057,24.2,61.4,1.8,12.7,0.4926909645100526,0.09109125908036593,28.172078548301663,-1
28.430000000000003,76.84,0.42720620313848207,0.3999999999999915,0.41400483088968554,5.1,81.4,0.5,13.0,0.5578366969999288,-0.055229063789423376,27.655217757671412,0
28.430000000000003,76.85000000000001,0.41841503319072354,0.38999999999998636,0.40607881008493146,4.5,71.2,0.6,23.7,0.5437769968115498,0.019189363847980187,27.871627145740252,0
28.430000000000003,76.86000000000001,0.4096793136100366,0.37999999999998124,0.398246155034786,5.1,75.9,0.4,18.7,0.5980348331160634,-0.12388631221378793,27.291915200077725,0
28.430000000000003,76.87000000000002,0.4010026683202836,0.3699999999999761,0.39051248379531733,17.7,76.9,0.6,4.8,0.571338638536959,-0.030198948612507798,28.939978164663287,-1
28.430000000000003,76.88000000000002,0.39238901615614097,0.359999999999971,0.3828837943815138,6.2,67.8,0.5,25.4,0.5955189890391204,-0.06291735489871148,28.081007369546803,0
28.430000000000003,76.89000000000003,0.3838425979486661,0.3499999999999659,0.37536648758244645,4.8,76.3,1.4,17.5,0.5892601955286982,-0.08704281985554474,27.036439160489586,0
28.430000000000003,76.90000000000003,0.3753680060953232,0.3399999999999608,0.3679673898594558,11.9,77.0,1.7,9.3,0.5315825617381049,-0.08702188049018808,28.159367713407825,0
28.430000000000003,76.91000000000004,0.36697021677511665,0.32999999999995566,0.3606937759373992,5.0,78.5,5.8,10.6,0.5566311314625457,-0.0525298256691151,27.10675007397725,0
28.430000000000003,76.92000000000004,0.35865462495271655,0.31999999999995055,0.3535533905932411,15.4,56.7,0.4,27.5,0.5244171169113284,0.11535096049699717,28.735633210962135,0
28.430000000000003,76.93000000000005,0.35042708228670294,0.30999999999994543,0.3465544690232335,20.4,56.0,1.9,21.6,0.38299385113640544,0.13655071119912027,29.08538869859461,-1
28.430000000000003,76.94000000000005,0.3422939380123022,0.2999999999999403,0.3397057550292222,4.9,73.8,3.4,17.9,0.46027355283996896,-0.10955865405095278,27.274749749915056,0
28.430000000000003,76.95000000000006,0.3342620828032519,0.2899999999999352,0.3330165161068933,20.3,49.7,1.5,28.5,0.31733277597167503,0.10623509767905005,29.110778973713074,-1
